-24.000000,-1.803022,1
-23.000000,-1.773605,1
-22.000000,-1.744187,1
-21.000000,-1.714768,1
-20.000000,-1.685243,1
-19.000000,-1.655826,1
-18.000000,-1.626408,1
-17.000000,-1.596989,1
-16.000000,-1.567464,1
-15.000000,-1.538046,1
-14.000000,-1.508629,1
-13.000000,-1.479210,1
-12.000000,-1.359613,1
-11.000000,-1.231430,1
-10.000000,-1.103247,1
-9.000000,-0.974661,1
-8.000000,-0.846477,1
-7.000000,-0.718294,1
-6.000000,-0.589645,1
-5.000000,-0.461524,1
-4.000000,-0.333341,1
-3.000000,-0.204692,1
-2.000000,-0.076508,1
-1.000000,0.312796,1
0.000000,0.702100,1
1.000000,0.570866,1
2.000000,0.439633,1
3.000000,0.308399,1
4.000000,0.200131,1
5.000000,0.114829,1
6.000000,0.029528,1
7.000000,-0.055774,1
8.000000,-0.141076,1
9.000000,-0.101706,1
10.000000,0.062336,1
11.000000,0.226378,1
12.000000,0.390420,1
13.000000,0.554462,1
14.000000,0.618817,1
15.000000,0.583485,1
16.000000,0.548153,1
17.000000,0.512821,1
18.000000,0.477488,1
19.000000,0.442156,1
20.000000,0.406824,1
21.000000,0.582953,1
22.000000,0.759083,1
23.000000,0.935212,1
24.000000,1.111341,1
25.000000,1.287471,1
26.000000,1.463600,1
27.000000,1.639729,1
28.000000,1.815859,1
29.000000,1.991988,1
30.000000,2.142935,1
31.000000,2.268701,1
32.000000,2.394466,1
33.000000,2.520232,1
34.000000,2.645997,1
35.000000,2.771763,1
36.000000,2.950440,1
37.000000,3.182029,1
38.000000,3.413618,1
39.000000,3.645206,1
40.000000,3.876795,1
41.000000,4.108384,1
42.000000,4.339972,1
43.000000,4.571561,1
44.000000,4.803150,1
45.000000,5.127780,1
46.000000,5.452411,1
47.000000,5.777041,1
48.000000,6.101672,1
49.000000,6.426302,1
50.000000,6.750933,1
51.000000,7.075563,1
52.000000,7.400194,1
53.000000,7.724824,1
54.000000,8.320939,1
55.000000,9.188539,1
56.000000,10.056139,1
57.000000,10.923739,1
58.000000,11.791339,1
59.000000,12.658939,1
60.000000,13.526539,1
61.000000,14.394139,1
62.000000,15.261739,1
63.000000,15.716990,1
